essay_id,total_segments,unannotated_segments,start_min,end_max,text_length,annotated_segments,partition_status,order_valid_heuristic,start_order_matches_type_num_order,annotated_overlap_pairs,duplicate_annotations,missing_key_discourse_types,has_no_annotations
AAAOPP13416000197019,13,1,0,1668,1676,12,does_not_end_at_last_char,False,False,0,0,,False
AAAOPP13416000197489,19,1,0,4563,4567,18,does_not_end_at_last_char,True,False,0,0,,False
AAAOPP13416000197491,11,2,0,3433,3443,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000197493,11,0,0,2700,2703,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000197511,18,5,0,2953,2966,13,does_not_end_at_last_char,False,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000197973,22,0,0,5425,5428,22,does_not_end_at_last_char,True,False,0,0,Lead,False
AAAOPP13416000198623,12,1,0,2448,2454,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000198673,9,0,0,2146,2152,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000198700,12,0,0,2530,2538,12,does_not_end_at_last_char,True,False,0,0,Lead|Rebuttal,False
AAAOPP13416000198747,19,1,0,3702,3706,18,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAOPP13416000198805,9,0,0,1822,1825,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000198816,9,1,0,1568,1571,8,does_not_end_at_last_char,False,False,0,0,Concluding Statement|Counterclaim|Rebuttal,False
AAAOPP13416000198824,11,1,0,2226,2228,10,does_not_end_at_last_char,True,False,0,0,Lead,False
AAAOPP13416000198904,10,0,0,2059,2107,10,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000198958,14,5,0,2221,2223,9,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAOPP13416000199023,6,1,0,4225,4228,5,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000199041,10,0,0,2323,2328,10,does_not_end_at_last_char,True,False,0,0,Lead,False
AAAOPP13416000199069,13,2,0,1615,1620,11,does_not_end_at_last_char,True,False,0,0,,False
AAAOPP13416000199150,13,1,0,3933,3937,12,does_not_end_at_last_char,True,False,0,0,Lead,False
AAAOPP13416000199228,25,0,0,5029,5048,25,does_not_end_at_last_char,False,False,0,0,,False
AAAOPP13416000199875,20,2,0,4363,4371,18,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000199903,13,4,0,1550,1580,9,does_not_end_at_last_char,False,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000199907,10,3,0,1996,2027,7,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAOPP13416000207708,15,7,0,2238,2240,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000207756,24,9,0,2059,2180,15,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000207758,14,5,0,2400,2404,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000208107,10,0,0,1201,1283,10,does_not_end_at_last_char,True,False,0,0,Lead|Rebuttal,False
AAAOPP13416000208127,13,1,0,2123,2187,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000208151,9,0,0,1388,1395,9,does_not_end_at_last_char,False,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000208474,5,0,0,1444,1447,5,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000208477,7,0,0,1925,1929,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000208730,8,1,0,2281,2284,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000208748,15,4,0,2511,2514,11,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAOPP13416000208767,13,1,0,1682,1688,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000208792,12,3,0,2801,2805,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000208795,10,1,0,1835,1841,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000208814,11,2,0,1473,1478,9,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAOPP13416000208874,12,3,0,2029,2035,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000208880,9,0,0,2114,2121,9,does_not_end_at_last_char,False,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000208929,9,2,0,1947,1950,7,does_not_end_at_last_char,False,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000208937,4,1,0,1744,1753,3,does_not_end_at_last_char,True,False,0,0,Claim|Counterclaim|Lead|Rebuttal,False
AAAOPP13416000208941,9,0,0,2105,2108,9,does_not_end_at_last_char,True,False,0,0,,False
AAAOPP13416000208983,12,3,0,2114,2129,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000209001,17,3,0,2898,2904,14,does_not_end_at_last_char,True,False,0,0,Lead,False
AAAOPP13416000209083,12,0,0,2263,2270,12,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
AAAOPP13416000209251,14,5,0,1734,1737,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000209583,12,3,0,2633,2635,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000211609,13,1,0,2602,2611,12,does_not_end_at_last_char,True,False,0,0,Lead,False
AAAOPP13416000211668,4,0,0,976,986,4,does_not_end_at_last_char,True,False,0,0,Claim|Counterclaim|Lead|Rebuttal,False
AAAOPP13416000212067,11,1,0,1135,1142,10,does_not_end_at_last_char,False,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000212151,5,0,0,1108,1111,5,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000215438,11,1,0,1490,2000,10,does_not_end_at_last_char,True,False,0,0,,False
AAAOPP13416000215457,10,0,0,1400,1402,10,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000215464,10,0,0,1052,1054,10,does_not_end_at_last_char,True,False,0,0,,False
AAAOPP13416000216890,9,0,0,1334,1337,9,does_not_end_at_last_char,True,False,0,0,,False
AAAOPP13416000216922,6,0,0,805,808,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000217700,14,6,0,1341,1345,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000217709,5,0,0,1147,1149,5,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000217758,8,1,0,1767,1771,7,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Rebuttal,False
AAAOPP13416000217775,9,0,0,1647,1651,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000217929,1,0,0,1063,2010,1,does_not_end_at_last_char,True,True,0,0,Claim|Concluding Statement|Counterclaim|Lead|Position|Rebuttal,False
AAAOPP13416000217943,2,0,0,998,999,2,complete_partition,True,False,0,0,Claim|Concluding Statement|Counterclaim|Position|Rebuttal,False
AAAOPP13416000217948,3,1,0,1435,1435,2,does_not_end_at_last_char,True,False,0,0,Claim|Concluding Statement|Counterclaim|Lead|Rebuttal,False
AAAOPP13416000217958,2,0,0,1270,1270,2,does_not_end_at_last_char,True,False,0,0,Claim|Concluding Statement|Counterclaim|Lead|Rebuttal,False
AAAOPP13416000217973,5,0,0,1071,1072,5,complete_partition,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000217975,1,0,0,1121,1208,1,does_not_end_at_last_char,True,True,0,0,Claim|Concluding Statement|Counterclaim|Lead|Position|Rebuttal,False
AAAOPP13416000217979,8,0,0,1859,1860,8,complete_partition,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000218312,11,4,0,1261,1277,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000218326,13,1,0,2576,2580,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000218328,4,1,0,1000,1010,3,does_not_end_at_last_char,True,False,0,0,Claim|Counterclaim|Lead|Rebuttal,False
AAAOPP13416000218332,13,1,0,2420,2547,12,does_not_end_at_last_char,True,False,0,0,,False
AAAOPP13416000218343,10,0,0,2215,2235,10,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000218360,9,0,0,2340,2341,9,complete_partition,True,False,0,0,,False
AAAOPP13416000218363,13,4,0,2471,2485,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000218388,11,2,0,1774,1780,9,does_not_end_at_last_char,True,False,0,0,,False
AAAOPP13416000218394,7,2,0,1955,2001,5,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000218395,7,1,0,1414,1417,6,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Lead|Rebuttal,False
AAAOPP13416000218396,9,1,0,1705,1708,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000218405,6,1,0,1193,1196,5,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Rebuttal,False
AAAOPP13416000218411,3,0,0,1612,1612,3,does_not_end_at_last_char,True,False,0,0,Claim|Counterclaim|Lead|Rebuttal,False
AAAOPP13416000218432,9,1,0,1955,1959,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000218443,7,3,0,1181,1186,4,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
AAAOPP13416000218484,8,0,0,1147,1152,8,does_not_end_at_last_char,True,False,0,0,Lead,False
AAAOPP13416000218501,10,0,0,1434,1439,10,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000218507,14,5,0,2552,2556,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000218526,13,3,0,3019,3022,10,does_not_end_at_last_char,True,False,0,0,Lead,False
AAAOPP13416000218536,2,0,0,1666,1666,2,does_not_end_at_last_char,True,False,0,0,Claim|Concluding Statement|Counterclaim|Lead|Rebuttal,False
AAAOPP13416000218657,7,0,0,1863,1886,7,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Rebuttal,False
AAAOPP13416000218730,14,3,0,2184,2189,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000218741,11,2,0,3669,3670,9,complete_partition,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000218763,5,1,0,2697,2699,4,does_not_end_at_last_char,True,False,0,0,Claim|Counterclaim|Lead|Rebuttal,False
AAAOPP13416000218772,12,1,0,1936,1942,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000218780,15,3,0,1326,1330,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000218789,13,5,0,1835,1836,8,complete_partition,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000218790,6,1,0,1720,1723,5,does_not_end_at_last_char,True,False,0,0,Claim|Lead|Rebuttal,False
AAAOPP13416000218793,8,0,0,1437,1440,8,does_not_end_at_last_char,False,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000218796,13,4,0,1880,1887,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000218848,13,4,0,1706,1746,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000219334,13,4,0,1707,1722,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000219369,13,2,0,2222,2228,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000219375,5,0,0,988,992,5,does_not_end_at_last_char,False,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000219390,10,0,0,2032,2041,10,does_not_end_at_last_char,True,False,0,0,Lead,False
AAAOPP13416000219519,10,1,0,1140,1146,9,does_not_end_at_last_char,True,False,0,0,,False
AAAOPP13416000219528,7,1,0,1575,1578,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000219627,6,0,0,2674,2677,6,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAOPP13416000219639,5,0,0,1537,1540,5,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000219688,8,1,0,1046,1053,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000219723,4,0,0,1982,1985,4,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
AAAOPP13416000223293,6,0,0,1355,1360,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000225874,13,4,0,1408,1411,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000225885,4,0,0,990,1060,4,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000225889,10,3,0,974,975,7,complete_partition,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000229685,7,1,0,950,952,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000232592,8,0,0,1149,1153,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000232620,12,0,0,2540,2604,12,does_not_end_at_last_char,True,False,0,0,,False
AAAOPP13416000232673,15,4,0,1838,1840,11,does_not_end_at_last_char,False,False,0,0,,False
AAAOPP13416000232699,12,1,0,3057,3061,11,does_not_end_at_last_char,True,False,0,0,,False
AAAOPP13416000232705,11,0,0,4401,4409,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000232759,4,0,0,1326,1327,4,complete_partition,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000232812,9,0,0,3936,3940,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000232864,5,0,0,1345,1349,5,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Lead,False
AAAOPP13416000232900,9,3,0,2086,2091,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000232985,6,0,0,947,948,6,complete_partition,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000233051,6,0,0,1320,1322,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000233094,7,0,0,1350,1354,7,does_not_end_at_last_char,True,False,0,0,Lead|Rebuttal,False
AAAOPP13416000233127,11,0,0,1604,1609,11,does_not_end_at_last_char,True,False,0,0,Lead,False
AAAOPP13416000233149,9,0,0,1476,1480,9,does_not_end_at_last_char,True,False,0,0,,False
AAAOPP13416000233168,8,2,0,1045,1049,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000233350,9,0,0,2666,2672,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000233558,4,0,0,980,982,4,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000233562,3,0,0,820,821,3,complete_partition,True,False,0,0,Claim|Counterclaim|Lead|Rebuttal,False
AAAOPP13416000233566,15,3,0,2060,2068,12,does_not_end_at_last_char,True,False,0,0,Lead,False
AAAOPP13416000235177,15,3,0,1615,1626,12,does_not_end_at_last_char,False,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000235827,9,1,0,1208,1211,8,does_not_end_at_last_char,False,False,0,0,,False
AAAOPP13416000236121,10,2,0,1513,1681,8,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Rebuttal,False
AAAOPP13416000236134,8,1,0,1106,1108,7,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Lead|Rebuttal,False
AAAOPP13416000236170,3,0,0,2088,2090,3,does_not_end_at_last_char,True,False,0,0,Claim|Concluding Statement|Counterclaim|Lead|Rebuttal,False
AAAOPP13416000238175,16,4,0,1992,1997,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000238199,10,1,0,2613,2617,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000238235,15,3,0,1931,1936,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000238279,10,1,0,2171,2174,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000238292,5,0,0,2062,2065,5,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000238313,10,2,0,940,945,8,does_not_end_at_last_char,True,False,0,0,Lead|Rebuttal,False
AAAOPP13416000238344,12,4,0,1919,1922,8,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Rebuttal,False
AAAOPP13416000238365,8,0,0,1292,1296,8,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAAOPP13416000238371,14,2,0,1930,1937,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000238378,8,0,0,1474,1480,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000238436,11,1,0,3291,3297,10,does_not_end_at_last_char,True,False,0,0,Lead,False
AAAOPP13416000238448,11,2,0,2335,2341,9,does_not_end_at_last_char,False,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000238459,9,2,0,1641,1645,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000238465,9,1,0,2386,2392,8,does_not_end_at_last_char,False,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000238480,11,3,0,1113,1115,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000238526,5,0,0,2012,2017,5,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000238538,17,5,0,1727,1732,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000238571,11,0,0,2052,2059,11,does_not_end_at_last_char,False,False,0,0,Lead,False
AAAOPP13416000238580,12,3,0,1273,1456,9,does_not_end_at_last_char,True,False,0,0,Lead|Rebuttal,False
AAAOPP13416000238583,8,2,0,804,806,6,does_not_end_at_last_char,True,False,0,0,Lead|Rebuttal,False
AAAOPP13416000240053,4,0,0,862,866,4,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
AAAOPP13416000241697,6,0,0,1182,1185,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000241732,7,0,0,1890,2001,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000241748,6,0,0,1296,1300,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000241751,7,0,0,1264,1267,7,does_not_end_at_last_char,False,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000241774,12,0,0,1985,1992,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000241833,11,2,0,2068,2176,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000241860,11,1,0,1834,1837,10,does_not_end_at_last_char,False,False,0,0,Counterclaim|Rebuttal,False
AAAOPP13416000241905,12,0,0,1272,1274,12,does_not_end_at_last_char,False,False,0,0,Lead,False
AAAOPP13416000253166,12,0,0,1794,1802,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000253202,7,0,0,1129,1133,7,does_not_end_at_last_char,True,False,0,0,Lead,False
AAAOPP13416000253215,16,4,0,1685,1901,12,does_not_end_at_last_char,True,False,0,0,Lead,False
AAAOPP13416000260418,9,1,0,1995,2036,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAAOPP13416000283089_cleaned,12,5,0,1440,1689,7,does_not_end_at_last_char,True,False,0,0,Claim,False
AAAOPP13416000283695,10,2,0,1679,1684,8,does_not_end_at_last_char,True,False,0,0,Lead,False
AAAOPP13416000283768,1,0,0,1081,1081,1,does_not_end_at_last_char,True,True,0,0,Claim|Concluding Statement|Counterclaim|Lead|Position|Rebuttal,False
AAAOPP13416000283774,11,0,0,2264,2265,11,complete_partition,False,False,0,0,,False
AAAOPP13416000291965,1,0,0,1260,1260,1,does_not_end_at_last_char,True,True,0,0,Claim|Concluding Statement|Counterclaim|Lead|Position|Rebuttal,False
AAAOPP13416000292162,7,2,0,882,882,5,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Position|Rebuttal,False
AAAOPP13416000292192,5,1,0,1373,1374,4,complete_partition,True,False,0,0,Concluding Statement|Counterclaim|Rebuttal,False
AAAOPP13416000292293,4,0,0,1081,1088,4,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
AAAOPP13416000294883,5,0,0,1117,1119,5,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
AAATRP14318000026084,8,0,0,1447,1449,8,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Lead|Rebuttal,False
AAATRP14318000027404,12,3,0,2013,2015,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAATRP14318000030431,9,1,0,1135,1136,8,complete_partition,True,False,0,0,Concluding Statement|Counterclaim|Rebuttal,False
AAATRP14318000053034,6,0,0,1426,1429,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAATRP14318000053852,15,0,0,4258,4270,15,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAATRP14318000054477,4,0,0,896,899,4,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAATRP14318000060187,6,0,0,2127,2131,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAATRP14318000062293,7,0,0,1544,1548,7,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Rebuttal,False
AAATRP14318000072239,11,3,0,1301,1306,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAATRP14318000075088,11,1,0,2407,2411,10,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
AAATRP14318000085214,4,0,0,1240,1245,4,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAATRP14318000085299,9,1,0,2958,2964,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAATRP14318000088050,8,0,0,1948,1951,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAATRP14318000093272,5,0,0,911,913,5,does_not_end_at_last_char,True,False,0,0,Claim|Counterclaim|Rebuttal,False
AAATRP14318000101986,10,4,0,1638,1639,6,complete_partition,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAATRP14318000103760,8,0,0,1511,1514,8,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAATRP14318000120944,6,0,0,1327,1329,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAATRP14318000121042,13,2,0,3131,3136,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAATRP14318000121057,4,0,0,1464,1466,4,does_not_end_at_last_char,True,False,0,0,Claim|Counterclaim|Rebuttal,False
AAATRP14318000121344,9,2,0,3253,3257,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAATRP14318000123577,12,3,0,3322,3418,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAATRP14318000123587,11,0,0,1967,1971,11,does_not_end_at_last_char,True,False,0,0,Lead|Rebuttal,False
AAATRP14318000135520,8,1,0,1360,1363,7,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAATRP14318000135883,4,0,0,890,893,4,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAATRP14318000139372,12,1,0,2034,2051,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAATRP14318000139417,12,4,0,1279,1281,8,does_not_end_at_last_char,False,False,0,0,Counterclaim|Lead|Rebuttal,False
AAATRP14318000139470,8,1,0,2542,2545,7,does_not_end_at_last_char,True,False,0,0,Claim|Counterclaim|Lead|Rebuttal,False
AAATRP14318000139483,9,1,0,1017,1023,8,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Rebuttal,False
AAATRP14318000139487,7,0,0,1248,1252,7,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Counterclaim|Lead|Rebuttal,False
AAATRP14318000140233,14,2,0,1635,1639,12,does_not_end_at_last_char,True,False,0,0,Concluding Statement|Lead,False
AAATRP14318000140257,11,0,0,3479,3482,11,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAATRP14318000140312,11,3,0,1312,1370,8,does_not_end_at_last_char,False,False,0,0,Concluding Statement|Lead|Rebuttal,False
AAATRP14318000142993,7,1,0,1020,1024,6,does_not_end_at_last_char,True,False,0,0,Lead,False
AAATRP14318000158095,8,1,0,2065,2069,7,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAATRP14318000158140,15,1,0,3877,3882,14,does_not_end_at_last_char,True,False,0,0,Lead,False
AAATRP14318000158188,8,1,0,2119,2123,7,does_not_end_at_last_char,True,False,0,0,,False
AAATRP14318000160074,10,0,0,2893,2897,10,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAATRP14318000160251,6,0,0,1071,1074,6,does_not_end_at_last_char,True,False,0,0,Counterclaim|Lead|Rebuttal,False
AAATRP14318000160261,18,3,0,2932,2943,15,does_not_end_at_last_char,True,False,0,0,,False
AAATRP14318000160316,11,0,0,2968,2972,11,does_not_end_at_last_char,False,False,0,0,Counterclaim|Rebuttal,False
AAATRP14318000160329,12,0,0,2443,2452,12,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
AAATRP14318000161049,9,0,0,2943,2948,9,does_not_end_at_last_char,False,False,0,0,Counterclaim|Rebuttal,False
AAATRP14318000161614,9,1,0,2158,2161,8,does_not_end_at_last_char,True,False,0,0,Lead|Rebuttal,False
AAATRP14318000165611,17,2,0,3063,3092,15,does_not_end_at_last_char,True,False,0,0,Rebuttal,False
AAATRP14318000165629,9,0,0,2050,2052,9,does_not_end_at_last_char,True,False,0,0,Counterclaim|Rebuttal,False
