essay_id,holistic_essay_score,prompt_name,task,competition_set,char_count,word_count_computed,essay_word_count_field,discourse_component_count,discourse_label_diversity,annotation_coverage_pct,has_lead,has_position,has_claim,has_evidence,has_counterclaim,has_rebuttal,has_concluding_statement,join_valid
5178565,1.0,Does the electoral college work?,Text dependent,train,1304,218,227,3,3,99.4632,False,False,True,True,False,False,True,True
5376093,4.0,Does the electoral college work?,Text dependent,train,2545,436,425,10,5,99.8428,False,True,True,True,True,False,True,True
5164802,4.0,Does the electoral college work?,Text dependent,train,2116,373,434,12,6,99.7637,False,True,True,True,True,True,True,True
5054171,1.0,Does the electoral college work?,Text dependent,train,790,152,153,8,4,99.3671,False,True,True,True,False,False,True,True
5341765,3.0,Does the electoral college work?,Text dependent,train,1458,258,256,9,5,99.7942,True,True,True,True,False,False,True,True
5378731,3.0,Does the electoral college work?,Text dependent,train,2464,462,466,11,5,98.9854,True,True,True,True,False,False,True,True
5054020,4.0,Does the electoral college work?,Text dependent,train,3250,537,540,14,5,99.7538,True,True,True,True,False,False,True,True
5178619,6.0,Does the electoral college work?,Text dependent,train,5380,988,971,13,7,99.2007,True,True,True,True,True,True,True,True
5415743,4.0,Does the electoral college work?,Text dependent,train,2868,527,528,11,5,89.5049,True,True,True,True,False,False,True,True
5205562,3.0,Does the electoral college work?,Text dependent,train,1744,299,292,8,4,99.828,False,True,True,True,False,False,True,True
5196466,2.0,Does the electoral college work?,Text dependent,train,2297,442,438,7,5,99.8259,False,True,True,True,True,False,True,True
5080054,1.0,Does the electoral college work?,Text dependent,train,1638,309,310,8,7,90.1099,True,True,True,True,True,True,True,True
5205601,3.0,Does the electoral college work?,Text dependent,train,2064,358,356,12,6,95.0581,True,True,True,True,True,True,False,True
5153209,3.0,Does the electoral college work?,Text dependent,train,3775,745,706,17,7,97.8808,True,True,True,True,True,True,True,True
5214643,6.0,Does the electoral college work?,Text dependent,train,3918,668,654,17,7,98.9025,True,True,True,True,True,True,True,True
5298798,3.0,Does the electoral college work?,Text dependent,train,2590,489,487,10,6,99.3436,False,True,True,True,True,True,True,True
5196289,4.0,Does the electoral college work?,Text dependent,train,2174,366,368,12,5,99.31,True,True,True,True,False,False,True,True
5212754,4.0,Does the electoral college work?,Text dependent,train,3292,562,561,9,5,99.8785,True,True,True,True,False,False,True,True
5154035,2.0,Does the electoral college work?,Text dependent,train,1250,222,221,5,5,99.68,True,True,True,True,False,False,True,True
5183106,2.0,Does the electoral college work?,Text dependent,train,1582,266,270,7,5,99.1783,True,True,True,True,False,False,True,True
5344342,1.0,Does the electoral college work?,Text dependent,train,2923,491,488,2,2,100.0,False,True,False,True,False,False,False,True
5299401_cleaned,2.0,Does the electoral college work?,Text dependent,train,2109,381,377,10,5,95.7326,False,True,True,True,True,False,True,True
5265964,2.0,Does the electoral college work?,Text dependent,train,1375,241,241,10,6,99.7091,False,True,True,True,True,True,True,True
5354499,4.0,Does the electoral college work?,Text dependent,train,4131,740,729,17,6,96.2237,False,True,True,True,True,True,True,True
5376220,3.0,Does the electoral college work?,Text dependent,train,1833,321,321,6,4,98.9089,False,True,True,True,False,False,True,True
5354213,2.0,Does the electoral college work?,Text dependent,train,1756,300,323,6,4,97.1526,False,True,True,True,False,False,True,True
5023512,4.0,Does the electoral college work?,Text dependent,train,3114,613,603,9,5,99.9037,True,True,True,True,False,False,True,True
5076589,6.0,Does the electoral college work?,Text dependent,train,7815,1384,1358,12,7,99.8976,True,True,True,True,True,True,True,True
5157722,3.0,Does the electoral college work?,Text dependent,train,1626,287,304,7,4,97.909,False,True,True,True,False,False,True,True
5205185,4.0,Does the electoral college work?,Text dependent,train,3931,686,666,15,6,99.6947,True,True,True,True,True,False,True,True
5148292,2.0,Does the electoral college work?,Text dependent,train,1085,205,209,8,4,95.8525,True,True,True,True,False,False,False,True
5076385,2.0,Does the electoral college work?,Text dependent,train,1449,252,261,9,4,98.8268,False,True,True,True,False,False,True,True
5028420,3.0,Does the electoral college work?,Text dependent,train,1669,302,317,7,5,94.4877,True,True,True,True,False,False,True,True
5084641,4.0,Does the electoral college work?,Text dependent,train,2473,428,434,11,7,99.8383,True,True,True,True,True,True,True,True
5307822,3.0,Does the electoral college work?,Text dependent,train,1829,344,358,6,4,99.2346,False,True,True,True,False,False,True,True
5178301,4.0,Does the electoral college work?,Text dependent,train,2315,400,407,10,6,99.2657,False,True,True,True,True,True,True,True
5149871,1.0,Does the electoral college work?,Text dependent,train,1589,311,315,2,2,100.0,True,True,False,False,False,False,False,True
5180886,2.0,Does the electoral college work?,Text dependent,train,1289,239,238,6,4,89.9147,False,True,True,True,False,False,True,True
5188391,3.0,Does the electoral college work?,Text dependent,train,4081,695,746,16,6,98.5298,False,True,True,True,True,True,True,True
5161243,2.0,Does the electoral college work?,Text dependent,train,943,184,181,7,6,99.4698,False,True,True,True,True,True,True,True
5030608,3.0,Does the electoral college work?,Text dependent,train,1751,318,318,10,6,99.7144,False,True,True,True,True,True,True,True
5351112,2.0,Does the electoral college work?,Text dependent,train,1141,222,222,6,5,83.6985,True,True,True,True,False,False,True,True
5180602,3.0,Does the electoral college work?,Text dependent,train,2230,417,417,14,4,99.6861,False,True,True,True,False,False,True,True
5353724,5.0,Does the electoral college work?,Text dependent,train,4123,715,707,12,7,99.7332,True,True,True,True,True,True,True,True
5351762,3.0,Does the electoral college work?,Text dependent,train,2394,419,412,11,4,99.7076,False,True,True,True,False,False,True,True
5353751,1.0,Does the electoral college work?,Text dependent,train,1171,207,206,4,3,99.9146,True,True,False,True,False,False,False,True
5184446,2.0,Does the electoral college work?,Text dependent,train,2709,456,442,14,6,97.1576,True,True,True,True,True,True,False,True
5025143,4.0,Does the electoral college work?,Text dependent,train,3524,629,616,10,6,100.0,True,True,False,True,True,True,True,True
5420455,2.0,Does the electoral college work?,Text dependent,train,4751,533,1982,12,4,64.8916,False,True,True,True,False,False,True,True
5022135,2.0,Does the electoral college work?,Text dependent,train,1676,302,301,8,5,99.642,True,True,True,True,False,False,True,True
5352433,3.0,Does the electoral college work?,Text dependent,train,3383,601,600,9,5,99.9113,True,True,True,True,False,False,True,True
5165456,1.0,Does the electoral college work?,Text dependent,train,2391,399,373,6,5,99.9164,False,True,True,True,True,False,True,True
5030474,4.0,Does the electoral college work?,Text dependent,train,1705,298,293,8,6,99.824,False,True,True,True,True,True,True,True
5380284,3.0,Does the electoral college work?,Text dependent,train,2094,393,393,9,5,99.4747,True,True,True,True,False,False,True,True
5157013,4.0,Does the electoral college work?,Text dependent,train,2281,426,420,11,4,99.8246,False,True,True,True,False,False,True,True
5218095,2.0,Does the electoral college work?,Text dependent,train,1145,221,229,8,4,99.6507,False,True,True,True,False,False,True,True
5057207,4.0,Does the electoral college work?,Text dependent,train,2907,490,469,14,7,98.6928,True,True,True,True,True,True,True,True
5065548,3.0,Does the electoral college work?,Text dependent,train,1756,320,317,9,6,99.7153,False,True,True,True,True,True,True,True
5303379,2.0,Does the electoral college work?,Text dependent,train,2083,362,352,13,4,94.7672,False,True,True,True,False,False,True,True
5196645,1.0,Does the electoral college work?,Text dependent,train,1900,315,314,5,4,100.0,False,True,True,True,False,False,True,True
5312998,3.0,Does the electoral college work?,Text dependent,train,1795,332,331,10,5,99.8329,False,True,True,True,True,False,True,True
5027653,3.0,Does the electoral college work?,Text dependent,train,2648,482,470,9,5,82.855,True,True,True,True,False,False,True,True
5063992,5.0,Does the electoral college work?,Text dependent,train,3586,592,588,14,7,99.8048,True,True,True,True,True,True,True,True
5165088,2.0,Does the electoral college work?,Text dependent,train,2495,470,491,12,5,98.6774,True,True,True,True,False,False,True,True
5376337,3.0,Does the electoral college work?,Text dependent,train,1513,270,274,8,6,99.1408,False,True,True,True,True,True,True,True
5196157,3.0,Does the electoral college work?,Text dependent,train,1688,318,311,13,7,96.09,True,True,True,True,True,True,True,True
5029699,4.0,Does the electoral college work?,Text dependent,train,3471,623,596,11,5,98.4154,True,True,True,True,False,False,True,True
5171607,1.0,Does the electoral college work?,Text dependent,train,1030,195,191,5,4,99.8058,False,True,True,True,True,False,False,True
5214491_cleaned,5.0,Does the electoral college work?,Text dependent,train,3883,696,692,14,7,99.1501,True,True,True,True,True,True,True,True
5161117,3.0,Does the electoral college work?,Text dependent,train,2179,374,364,7,5,99.8623,True,True,True,True,False,False,True,True
5353303,1.0,Does the electoral college work?,Text dependent,train,2676,504,508,4,4,100.0,False,True,False,True,True,True,False,True
5170100,3.0,Does the electoral college work?,Text dependent,train,2254,395,374,8,6,99.8225,False,True,True,True,True,True,True,True
5376451,2.0,Does the electoral college work?,Text dependent,train,2602,441,433,8,4,99.7694,False,True,True,True,False,False,True,True
5170124,4.0,Does the electoral college work?,Text dependent,train,2322,390,385,11,5,99.8708,True,True,True,True,False,False,True,True
5156839,3.0,Does the electoral college work?,Text dependent,train,1626,291,321,8,6,97.909,False,True,True,True,True,True,True,True
5028205,3.0,Does the electoral college work?,Text dependent,train,1606,241,286,8,4,84.0598,False,True,True,True,False,False,True,True
5171705,4.0,Does the electoral college work?,Text dependent,train,2103,367,366,9,3,99.7147,False,True,True,True,False,False,False,True
5150268,1.0,Does the electoral college work?,Text dependent,train,986,189,204,4,4,97.8702,False,True,True,True,False,False,True,True
5079910,3.0,Does the electoral college work?,Text dependent,train,2255,389,441,10,7,96.7627,True,True,True,True,True,True,True,True
5173662,3.0,Does the electoral college work?,Text dependent,train,2948,506,532,7,5,92.4695,True,True,True,True,False,False,True,True
5085244,2.0,Does the electoral college work?,Text dependent,train,1503,280,273,6,5,96.8064,True,True,True,True,False,False,True,True
5161345,3.0,Does the electoral college work?,Text dependent,train,1507,261,261,11,7,99.6019,True,True,True,True,True,True,True,True
5153544,2.0,Does the electoral college work?,Text dependent,train,1792,356,376,10,5,99.2188,True,True,True,True,False,False,True,True
5350776,4.0,Does the electoral college work?,Text dependent,train,2897,516,506,7,5,99.7584,True,True,True,True,False,False,True,True
5149716,1.0,Does the electoral college work?,Text dependent,train,920,175,173,2,2,100.0,False,True,False,True,False,False,False,True
5028326,5.0,Does the electoral college work?,Text dependent,train,5367,909,885,9,5,98.4162,True,True,True,True,False,False,True,True
5032246,4.0,Does the electoral college work?,Text dependent,train,2278,407,402,10,5,99.5171,True,True,True,True,False,False,True,True
5196389,6.0,Does the electoral college work?,Text dependent,train,6208,1056,1059,12,7,99.4201,True,True,True,True,True,True,True,True
5072880,3.0,Does the electoral college work?,Text dependent,train,2215,377,367,9,6,99.7743,False,True,True,True,True,True,True,True
5219022,2.0,Does the electoral college work?,Text dependent,train,1465,266,262,7,5,99.9317,True,True,True,True,False,False,True,True
5354363,5.0,Does the electoral college work?,Text dependent,train,3277,544,582,19,6,98.2301,False,True,True,True,True,True,True,True
5205020,3.0,Does the electoral college work?,Text dependent,train,1671,279,299,7,5,98.5039,False,True,True,True,True,True,False,True
5350870,2.0,Does the electoral college work?,Text dependent,train,3353,553,572,5,5,98.4193,True,True,True,True,False,False,True,True
5214658,4.0,Does the electoral college work?,Text dependent,train,2632,450,434,8,4,99.924,False,True,True,True,False,False,True,True
5180661,3.0,Does the electoral college work?,Text dependent,train,4046,702,686,11,5,99.9011,False,True,True,True,True,True,False,True
5079623,2.0,Does the electoral college work?,Text dependent,train,1133,199,196,7,5,99.4704,True,True,True,True,True,False,False,True
5213917,1.0,Does the electoral college work?,Text dependent,train,1455,252,251,5,4,99.5876,True,True,False,True,True,False,False,True
5359206,5.0,Does the electoral college work?,Text dependent,train,4593,788,790,13,5,99.0638,True,True,True,True,False,False,True,True
5268057,1.0,Does the electoral college work?,Text dependent,train,1901,368,361,4,4,99.8948,False,True,True,True,False,False,True,True
5364256,5.0,Does the electoral college work?,Text dependent,train,4210,700,700,11,7,99.6675,True,True,True,True,True,True,True,True
5079895,3.0,Does the electoral college work?,Text dependent,train,2171,376,372,6,6,98.6181,False,True,True,True,True,True,True,True
5029150,4.0,Does the electoral college work?,Text dependent,train,3256,556,547,14,7,99.7543,True,True,True,True,True,True,True,True
5341974,3.0,Does the electoral college work?,Text dependent,train,2184,364,391,10,5,98.3516,False,True,True,True,True,False,True,True
5341998,3.0,Does the electoral college work?,Text dependent,train,1656,293,287,12,5,98.9734,True,True,True,True,False,False,True,True
5083437,2.0,Does the electoral college work?,Text dependent,train,1991,360,350,9,6,99.7991,False,True,True,True,True,True,True,True
5265369,4.0,Does the electoral college work?,Text dependent,train,3184,588,572,13,5,98.4296,True,True,True,True,False,False,True,True
5298143,2.0,Does the electoral college work?,Text dependent,train,1467,276,271,7,5,90.0477,True,True,True,True,False,False,True,True
2221001961,4.0,Cell phones at school,Independent,train,2385,447,445,14,5,96.6876,True,True,True,True,False,False,True,True
2021002554,4.0,Cell phones at school,Independent,train,1791,339,344,10,5,96.4266,False,True,True,True,True,True,False,True
2021000993,3.0,Cell phones at school,Independent,train,1371,266,252,8,4,94.4566,False,True,True,True,False,False,True,True
2431002479,3.0,Cell phones at school,Independent,train,1715,323,315,8,7,89.621,True,True,True,True,True,True,True,True
2431004382,3.0,Cell phones at school,Independent,train,1918,369,361,11,6,98.5401,False,True,True,True,True,True,True,True
2431007519,3.0,Cell phones at school,Independent,train,1616,285,275,10,4,98.1436,False,True,True,True,False,False,True,True
2221007781,3.0,Cell phones at school,Independent,train,1702,337,335,8,5,98.5311,True,True,True,True,False,False,True,True
2221006700,5.0,Cell phones at school,Independent,train,2558,456,450,10,6,98.6317,False,True,True,True,True,True,True,True
2021004794,4.0,Cell phones at school,Independent,train,1964,397,393,9,5,99.7454,True,True,True,True,False,False,True,True
2311003102,4.0,Cell phones at school,Independent,train,2298,453,458,7,5,99.8695,True,True,True,True,False,False,True,True
2221000469,3.0,Cell phones at school,Independent,train,1547,296,294,8,5,99.8061,True,True,True,True,False,False,True,True
2221006670,2.0,Cell phones at school,Independent,train,1016,211,209,5,3,93.8976,False,True,True,True,False,False,False,True
2431002240,2.0,Cell phones at school,Independent,train,1177,235,234,2,2,100.085,False,True,False,True,False,False,False,True
2221005347,3.0,Cell phones at school,Independent,train,1363,248,235,6,4,97.1387,False,True,True,True,False,False,True,True
2221002925,3.0,Cell phones at school,Independent,train,1514,273,261,7,5,98.2166,True,True,True,True,False,False,True,True
2431002312,4.0,Cell phones at school,Independent,train,1671,308,303,8,6,98.6834,False,True,True,True,True,True,True,True
2021007319,2.0,Cell phones at school,Independent,train,1185,240,241,6,4,97.384,False,True,True,True,False,False,True,True
2221001180,3.0,Cell phones at school,Independent,train,1498,305,298,7,3,98.1976,False,True,True,True,False,False,False,True
2311006756,3.0,Cell phones at school,Independent,train,1632,306,283,10,7,98.1618,True,True,True,True,True,True,True,True
2431001057,3.0,Cell phones at school,Independent,train,2923,573,570,9,4,99.8974,False,True,True,True,False,False,True,True
2431002959,3.0,Cell phones at school,Independent,train,1739,333,323,11,5,99.7125,True,True,True,True,False,False,True,True
2221003379,3.0,Cell phones at school,Independent,train,1093,206,199,6,4,97.0723,False,True,True,True,False,False,True,True
2431000981,2.0,Cell phones at school,Independent,train,1391,304,298,10,6,99.7843,False,True,True,True,True,True,True,True
2021006908,3.0,Cell phones at school,Independent,train,2441,473,462,10,4,97.0094,False,True,True,True,False,False,True,True
2431005869,2.0,Cell phones at school,Independent,train,980,199,191,9,4,99.2857,False,True,True,True,False,False,True,True
2311001711,3.0,Cell phones at school,Independent,train,1822,367,357,11,5,99.8902,True,True,True,True,False,False,True,True
2431002151,4.0,Cell phones at school,Independent,train,2328,440,427,8,4,84.1495,True,True,True,True,False,False,False,True
2021007149,2.0,Cell phones at school,Independent,train,1324,250,238,8,6,99.5468,False,True,True,True,True,True,True,True
2021000918,5.0,Cell phones at school,Independent,train,2286,398,412,12,5,97.6815,True,True,True,True,False,False,True,True
2311007825,3.0,Cell phones at school,Independent,train,1679,310,298,10,5,97.6176,True,True,True,True,False,False,True,True
2431005575,3.0,Cell phones at school,Independent,train,1914,359,347,6,3,99.8955,False,True,True,True,False,False,False,True
2021000632,3.0,Cell phones at school,Independent,train,1258,239,235,6,4,97.8537,True,True,True,True,False,False,False,True
2431007179,3.0,Cell phones at school,Independent,train,1989,367,358,12,4,98.542,False,True,True,True,False,False,True,True
2021002112,2.0,Cell phones at school,Independent,train,1702,333,319,7,5,98.4724,True,True,True,True,False,False,True,True
2311000421,3.0,Cell phones at school,Independent,train,2341,444,437,10,4,99.9146,False,True,True,True,False,False,True,True
2021004336,4.0,Cell phones at school,Independent,train,2187,407,401,15,7,98.8112,True,True,True,True,True,True,True,True
2311006195,3.0,Cell phones at school,Independent,train,1796,340,336,8,5,97.7728,True,True,True,True,False,False,True,True
2311005113,4.0,Cell phones at school,Independent,train,1752,338,325,12,6,99.8288,False,True,True,True,True,True,True,True
2311005814,4.0,Cell phones at school,Independent,train,1692,316,289,11,6,98.0496,False,True,True,True,True,True,True,True
2431005737,4.0,Cell phones at school,Independent,train,1703,312,300,9,4,98.4146,False,True,True,True,False,False,True,True
2431006687,3.0,Cell phones at school,Independent,train,1446,273,268,10,6,98.3402,False,True,True,True,True,True,True,True
2311002181,2.0,Cell phones at school,Independent,train,926,178,173,6,4,99.784,False,True,True,True,False,False,True,True
2221005177,3.0,Cell phones at school,Independent,train,2087,413,409,8,4,99.0417,False,True,True,True,True,False,False,True
2021006746,3.0,Cell phones at school,Independent,train,1657,300,278,9,4,99.8189,False,True,True,True,False,False,True,True
2221004588,2.0,Cell phones at school,Independent,train,1181,229,222,6,4,97.8831,True,True,True,True,False,False,False,True
2021006762,3.0,Cell phones at school,Independent,train,1517,304,295,6,4,98.352,False,True,True,True,False,False,True,True
2221006459,3.0,Cell phones at school,Independent,train,1390,269,261,8,4,99.7842,False,True,True,True,False,False,True,True
2311002050,3.0,Cell phones at school,Independent,train,1597,311,304,7,6,98.3093,False,True,True,True,True,True,True,True
2311006012,3.0,Cell phones at school,Independent,train,1447,279,272,6,4,97.7194,False,True,True,True,False,False,True,True
2221007277,4.0,Cell phones at school,Independent,train,1751,334,325,9,5,98.458,True,True,True,True,False,False,True,True
2021000136,3.0,Cell phones at school,Independent,train,1607,307,305,7,6,99.8755,False,True,True,True,True,True,True,True
2221000655,2.0,Cell phones at school,Independent,train,1012,197,192,5,3,95.1581,True,True,False,True,False,False,False,True
2221005827,3.0,Cell phones at school,Independent,train,2301,466,449,15,5,99.5219,True,True,True,True,False,False,True,True
2311006136,3.0,Cell phones at school,Independent,train,1754,353,347,10,4,99.886,False,True,True,True,False,False,True,True
2221004006,3.0,Cell phones at school,Independent,train,1129,219,214,9,3,99.7343,False,True,True,True,False,False,False,True
2221002739,3.0,Cell phones at school,Independent,train,1534,288,273,8,4,98.3703,False,True,True,True,False,False,True,True
2021004972,3.0,Cell phones at school,Independent,train,1158,212,202,6,4,97.582,False,True,True,True,False,False,True,True
2021006061,3.0,Cell phones at school,Independent,train,1406,274,266,12,6,100.0711,False,True,True,True,True,True,True,True
2431001871,5.0,Cell phones at school,Independent,train,2750,513,494,12,5,99.9273,True,True,True,True,False,False,True,True
2221001244,2.0,Cell phones at school,Independent,train,969,183,191,5,5,94.84,True,True,True,True,False,False,True,True
2431004447,2.0,Cell phones at school,Independent,train,1517,301,300,10,7,97.4951,True,True,True,True,True,True,True,True
2221002763,3.0,Cell phones at school,Independent,train,1275,228,223,14,4,99.5294,False,True,True,True,False,False,True,True
2311007141,2.0,Cell phones at school,Independent,train,1051,205,196,7,3,97.3359,False,True,True,True,False,False,False,True
2221001996,4.0,Cell phones at school,Independent,train,2631,526,503,9,5,98.8217,True,True,True,True,False,False,True,True
2431000034,2.0,Cell phones at school,Independent,train,1344,272,263,6,5,98.0655,True,True,True,True,False,False,True,True
2311002271,4.0,Cell phones at school,Independent,train,2048,406,370,8,4,97.998,False,True,True,True,False,False,True,True
2221005126,5.0,Cell phones at school,Independent,train,2801,537,521,9,7,98.929,True,True,True,True,True,True,True,True
2221006025,3.0,Cell phones at school,Independent,train,1898,325,318,9,5,98.5248,True,True,True,True,False,False,True,True
2221004642,2.0,Cell phones at school,Independent,train,2084,449,450,6,3,100.0,False,True,True,True,False,False,False,True
2311003897,3.0,Cell phones at school,Independent,train,1147,206,200,7,4,97.4717,False,True,True,True,False,False,True,True
2221005819,3.0,Cell phones at school,Independent,train,968,186,184,6,4,100.0,True,True,True,True,False,False,False,True
2221006068,5.0,Cell phones at school,Independent,train,2332,454,445,11,4,99.7856,False,True,True,True,False,False,True,True
2311004354,4.0,Cell phones at school,Independent,train,2386,451,439,10,4,99.8743,False,True,True,True,False,False,True,True
2431000689,3.0,Cell phones at school,Independent,train,1187,223,219,6,3,99.9158,False,True,True,True,False,False,False,True
2221001325,3.0,Cell phones at school,Independent,train,1570,291,291,8,4,98.7898,False,True,True,True,False,False,True,True
2221001058,2.0,Cell phones at school,Independent,train,1423,280,277,8,4,99.8595,False,True,True,True,False,False,True,True
2311003382,2.0,Cell phones at school,Independent,train,833,163,161,6,5,100.12,False,True,True,True,True,False,True,True
2311003757,3.0,Cell phones at school,Independent,train,986,188,181,7,5,97.2617,True,True,True,True,False,False,True,True
2021007696,4.0,Cell phones at school,Independent,train,2861,526,502,12,6,99.7903,False,True,True,True,True,True,True,True
2431006016,3.0,Cell phones at school,Independent,train,1536,310,306,6,4,96.3542,False,True,True,True,False,False,True,True
2021003186,3.0,Cell phones at school,Independent,train,1370,244,239,6,4,100.0,False,True,True,True,False,False,True,True
2021005928,2.0,Cell phones at school,Independent,train,1296,242,240,9,4,93.287,False,True,True,True,False,False,True,True
2431003092,4.0,Cell phones at school,Independent,train,1899,355,344,9,5,97.367,True,True,True,True,False,False,True,True
2221004332,2.0,Cell phones at school,Independent,train,957,188,183,3,3,100.0,False,True,False,True,False,False,True,True
2311000111,2.0,Cell phones at school,Independent,train,808,163,161,6,3,99.8762,False,True,True,True,False,False,False,True
2021000110,3.0,Cell phones at school,Independent,train,1435,288,276,6,4,99.9303,False,True,True,True,False,False,True,True
2221007102,3.0,Cell phones at school,Independent,train,1431,274,273,8,4,97.8337,False,True,True,True,False,False,True,True
2431007381,2.0,Cell phones at school,Independent,train,811,166,162,6,4,96.6708,False,True,True,True,False,False,True,True
2021001825,4.0,Cell phones at school,Independent,train,2258,450,438,10,4,99.9114,False,True,True,True,False,False,True,True
2221000019,2.0,Cell phones at school,Independent,train,910,178,177,8,4,99.6703,False,True,True,True,False,False,True,True
2431000051,3.0,Cell phones at school,Independent,train,1552,274,258,11,5,99.6778,False,True,True,True,True,False,True,True
2221003271,3.0,Cell phones at school,Independent,train,2018,380,374,10,5,100.0,False,True,True,True,True,True,False,True
2021000187,2.0,Cell phones at school,Independent,train,1021,192,190,4,4,100.0979,False,True,True,True,False,False,True,True
2021006207,3.0,Cell phones at school,Independent,train,1804,336,327,11,4,99.8337,False,True,True,True,False,False,True,True
2221003395,2.0,Cell phones at school,Independent,train,1730,345,339,6,4,99.9422,False,True,True,True,False,False,True,True
2221005304,5.0,Cell phones at school,Independent,train,3179,593,584,14,5,99.7169,True,True,True,True,False,False,True,True
2431000174,3.0,Cell phones at school,Independent,train,1391,235,234,7,4,97.6995,False,True,True,True,False,False,True,True
2431003301,2.0,Cell phones at school,Independent,train,1580,322,318,11,5,99.7468,True,True,True,True,False,False,True,True
2311002220,3.0,Cell phones at school,Independent,train,1285,247,260,9,4,97.4319,False,True,True,True,False,False,True,True
2431006083,4.0,Cell phones at school,Independent,train,2904,570,557,9,5,99.0702,False,True,True,True,True,False,True,True
2311004095,3.0,Cell phones at school,Independent,train,2065,403,390,12,5,98.4988,True,True,True,True,False,False,True,True
2431005800,2.0,Cell phones at school,Independent,train,912,186,180,4,4,95.7237,False,True,True,True,False,False,True,True
2431006946,3.0,Cell phones at school,Independent,train,1411,275,271,8,4,97.6612,False,True,True,True,False,False,True,True
2021005600,3.0,Cell phones at school,Independent,train,1345,274,266,6,4,99.9257,False,True,True,True,False,False,True,True
2431002525,2.0,Cell phones at school,Independent,train,1094,229,226,5,3,99.9086,False,True,True,True,False,False,False,True
2431004480,2.0,Cell phones at school,Independent,train,845,188,187,6,3,99.7633,False,True,True,True,False,False,False,True
2311006594,4.0,Cell phones at school,Independent,train,1817,367,358,6,4,98.8442,False,True,True,True,False,False,True,True
2221007242,3.0,Cell phones at school,Independent,train,1525,272,267,11,6,97.9672,False,True,True,True,True,True,True,True
2431000875,3.0,Cell phones at school,Independent,train,1914,352,342,7,4,99.8955,False,True,True,True,False,False,True,True
2021002422,2.0,Cell phones at school,Independent,train,782,151,157,10,4,100.0,False,True,True,True,False,False,True,True
2311001282,3.0,Cell phones at school,Independent,train,2048,377,360,10,7,98.4375,True,True,True,True,True,True,True,True
2311004257,2.0,Cell phones at school,Independent,train,1134,217,214,7,3,100.0,False,True,True,True,False,False,False,True
2431007047,3.0,Cell phones at school,Independent,train,1646,321,313,11,6,98.7242,False,True,True,True,True,True,True,True
2021004433,4.0,Cell phones at school,Independent,train,1982,376,366,12,7,98.6377,True,True,True,True,True,True,True,True
2311004249,2.0,Cell phones at school,Independent,train,1204,240,230,8,5,98.0066,False,True,True,True,True,True,False,True
2431003807,5.0,Cell phones at school,Independent,train,2342,416,414,12,5,98.164,True,True,True,True,False,False,True,True
2221002356,3.0,Cell phones at school,Independent,train,1608,298,298,9,4,99.8756,False,True,True,True,False,False,True,True
2021001477,5.0,Cell phones at school,Independent,train,3082,560,547,13,5,99.0266,True,True,True,True,False,False,True,True
2311005512,3.0,Cell phones at school,Independent,train,2286,433,410,13,6,99.825,False,True,True,True,True,True,True,True
2431003947,3.0,Cell phones at school,Independent,train,1873,354,337,13,6,99.6797,True,True,True,True,True,False,True,True
2221005215,3.0,Cell phones at school,Independent,train,1280,238,230,7,4,99.8438,False,True,True,True,False,False,True,True
2021003071,3.0,Cell phones at school,Independent,train,1063,211,222,8,6,100.0,False,True,True,True,True,True,True,True
2021001469,4.0,Cell phones at school,Independent,train,1905,351,341,13,5,98.4777,True,True,True,True,False,False,True,True
2221003824,4.0,Cell phones at school,Independent,train,2189,403,391,12,6,99.6802,False,True,True,True,True,True,True,True
2021002571,3.0,Cell phones at school,Independent,train,1775,351,340,11,4,98.5352,False,True,True,True,False,False,True,True
2311000189,2.0,Cell phones at school,Independent,train,857,178,177,8,7,96.7328,True,True,True,True,True,True,True,True
2221002909,4.0,Cell phones at school,Independent,train,2031,411,397,7,4,99.163,False,True,True,True,False,False,True,True
2021003135,3.0,Cell phones at school,Independent,train,1225,225,221,7,5,99.9184,False,True,True,True,True,True,False,True
2311006713,4.0,Cell phones at school,Independent,train,2188,401,387,12,4,98.5375,False,True,True,True,False,False,True,True
2311005296,3.0,Cell phones at school,Independent,train,1173,229,226,8,4,97.272,False,True,True,True,False,False,True,True
2311002742,4.0,Cell phones at school,Independent,train,2314,457,454,10,4,99.395,False,True,True,True,False,False,True,True
2311002319,3.0,Cell phones at school,Independent,train,2911,520,510,13,4,99.8626,False,True,True,True,False,False,True,True
2021001621,5.0,Cell phones at school,Independent,train,3004,571,570,9,5,99.8336,True,True,True,True,False,False,True,True
2221007803,3.0,Cell phones at school,Independent,train,1294,269,265,6,4,99.8454,False,True,True,True,False,False,True,True
2311003498,3.0,Cell phones at school,Independent,train,1612,292,285,9,5,99.6898,True,True,True,True,False,False,True,True
2311005822,3.0,Cell phones at school,Independent,train,1427,274,266,9,6,99.7898,False,True,True,True,True,True,True,True
2021003275,2.0,Cell phones at school,Independent,train,1057,209,207,6,4,96.4049,False,True,True,True,False,False,True,True
2221002054,5.0,Cell phones at school,Independent,train,2837,530,515,13,5,98.9073,True,True,True,True,False,False,True,True
2221007072,3.0,Cell phones at school,Independent,train,1462,285,279,5,3,99.9316,False,True,True,True,False,False,False,True
2431003131,4.0,Cell phones at school,Independent,train,1755,363,347,10,3,99.2593,False,True,True,True,False,False,False,True
